,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
0,14.008444444444443,10.44943289224954,11.311111111111108,15.842155009451798,0.17036487075432893,0.4504575763437632,0.4045871863839837,0.018031213980280184,0.08736539473555066,0.11549759273236349,0.10589972368960235,0.06494210973396808,338.2093333333333,227.76984877126662,238.00888888888883,407.62003780718345,0.0007177283950617283,0.0008704719823042379,0.0008014814814814811,0.0006758302035798909,0.02679045343143203,0.029503762172038973,0.028310448274117474,0.025996734479158932,brownspotrotated
1,11.490222222222227,14.213137996219286,10.49555555555556,7.988185255198485,0.33142876267169635,-0.05717118978335103,0.3252302806881336,0.5302897627851088,0.08122506899055704,0.06324341293360894,0.10149102864974192,0.13782980960935678,214.5586666666667,344.25756143667303,221.93199999999987,151.39839319470696,0.0010258765432098764,0.001031724264850398,0.0012181728395061731,0.0014753913829638966,0.03202930756681881,0.032120464891567155,0.034902332866245105,0.038410823773565396,brownspotrotated
2,10.631555555555556,9.66209829867675,6.985777777777779,10.53497164461247,-0.08809397587210262,-0.030378490058641187,0.38357775616908574,-0.10070585307175703,0.09882276746226344,0.11662820487743007,0.1636182294565906,0.09990522722030669,179.64666666666665,159.02882797731564,95.8808888888889,176.87240075614363,0.001320790123456791,0.0014675744440593049,0.0017529876543209873,0.001342726762697388,0.036342676338662665,0.03830893425898592,0.04186869539788632,0.03664323624759947,brownspotrotated
3,2.900888888888889,3.927693761814745,3.5084444444444447,3.8024574669187143,0.7048768386343796,0.35274093918626864,0.41493414871670803,0.32050778695336873,0.29092772024245855,0.25033848873798403,0.28199957616096205,0.27524907059418163,14.638666666666667,31.715028355387513,27.39111111111111,32.90453686200378,0.007487604938271605,0.006469298637440541,0.007245530864197534,0.006901463688308714,0.08653094786416941,0.08043195035208671,0.08512068411495254,0.08307504853028203,brownspotrotated
4,10.18311111111111,12.080340264650287,8.828444444444443,5.667296786389416,0.43830249273682964,0.20339707361496773,0.546746018246846,0.8038092220615274,0.1005725651936883,0.09075256092687546,0.1360442996511117,0.1946611818071571,215.10755555555556,313.97069943289245,169.32977777777774,77.70037807183365,0.001384,0.0013162608409775557,0.0015057777777777775,0.002105771670341372,0.03720215047547655,0.03628030927345515,0.03880435256228066,0.045888687825447486,brownspotrotated
5,8.44488888888889,10.029773156899807,6.484000000000003,4.017485822306238,0.4284140779101005,0.08227931592692199,0.5571273236353089,0.8246716208901861,0.08879766448859788,0.07339575166949326,0.12736285079489998,0.20976039228876156,98.852,142.68289224952744,65.28222222222223,26.976843100189022,0.002123160493827161,0.0023177223852116013,0.002136296296296299,0.003003491268255901,0.046077765720867594,0.04814272930787785,0.04622008542069453,0.05480411725642428,brownspotrotated
6,20.16133333333332,20.26795841209829,8.81866666666666,15.337901701323254,0.03427163438176742,0.04348695279362972,0.8100383742848536,0.40778135372104946,0.07021765261386258,0.06777802673723224,0.13636205888307698,0.09648281711484183,692.8022222222218,696.3275047258978,157.04266666666666,431.2273156899812,0.0007002469135802464,0.0007011794197419245,0.0009403456790123451,0.0008553964572739522,0.026462178927296336,0.026479792668031306,0.030665056318427742,0.029247161525077135,brownspotrotated
7,7.578666666666669,5.3775992438563325,5.965333333333333,9.067580340264655,0.7591915718331278,0.7670173158525306,0.7358499723803851,0.6026417551008425,0.11509342409574838,0.21765382306187667,0.1837107472307313,0.1049741655438453,100.58222222222223,95.23109640831758,108.90044444444442,162.76039697542546,0.0018705185185185185,0.002275957597349924,0.002110024691358023,0.0018050428636261315,0.04324949154057789,0.04770699736254551,0.045935005076281676,0.04248579602203696,brownspotrotated
8,15.01155555555556,14.45368620037808,7.6746666666666625,15.133270321361067,0.07115429233264373,0.05827894051546655,0.7185149667259599,0.02822865837085053,0.06884155164106776,0.08366729030022926,0.14509479391448832,0.06762031318971569,368.8888888888889,372.28166351606825,110.81155555555553,381.49149338374275,0.0006325925925925925,0.0006931391397257728,0.0009204938271604931,0.0006613130313285043,0.02515139345230384,0.02632753577009768,0.030339641183779565,0.02571600729756671,brownspotrotated
9,9.841333333333331,8.307655954631377,8.999555555555563,12.677693761814751,0.5925878528541344,0.6440017629119367,0.5479309336285406,0.28692704756066817,0.12580044793831613,0.1543261544422478,0.13626136669552,0.09789148788358185,187.64133333333328,168.98062381852546,218.1746666666667,336.9499054820417,0.001084444444444444,0.0011613737801108473,0.0010449382716049389,0.0009213937557398667,0.03293090409394258,0.03407893455069931,0.03232550497061011,0.030354468464130067,brownspotrotated
